rho_program,s,mu,b_met,SAM,met,tlogmu,resid,ds,nit,x_b_gly,x_b_glu,x_b_cys,x_b_gsg,x_b_gsh,x_c_thf,x_c_5mf,x_c_2cf,x_c_1cf,x_c_10f,x_c_dhf,x_aic,x_c_glu,x_c_cys,x_glc,x_c_gly,x_c_gsg,x_c_gsh,x_cyt,x_hcy,x_c_ser,x_sah,x_sam,x_met,x_c_coo,x_species_1,x_species_2,x_species_3,x_species_4,x_species_5,x_species_6,x_species_8,x_species_9,x_m_thf,x_m_2cf,x_m_1cf,x_m_10f,x_m_ser,x_m_gly,x_m_coo,x_src,x_dmg,x_parameter_1,x_parameter_2,x_parameter_3,x_parameter_4
0.0,3.06847334644643,1.5666200056336934,46.9986001690108,273.72816918759503,38.75240774130411,0.08475129709897695,2.1600499167107046e-12,0.36450000000000005,3,224.02235959259843,60.12776050733389,192.02664162169665,0.5235007402730097,13.100577351468406,6.8848764950891255,1.485786279219841,0.6695129848258821,0.34719238656560175,3.960932673849335,0.05169918045021638,0.9363840638934686,3158.232717048228,265.25496793760294,10.462330028379897,897.8681802424147,66.31705371048324,7812.303881835424,62.32452867659712,1.7777003446793718,522.21862187322,70.93383140368694,273.72816918759503,38.75240774130411,11.195465265180282,0.016289537241102464,76.05196074582456,76.93144302240543,92.01378158585919,0.04172654685863069,1.2541340944290529,36.42727921496881,163.07272078503124,21.22410286610313,1.668631049178111,1.5502325546376226,15.75703353008114,1916.5694011090682,1989.7235805690198,50.42049825468783,11.386360778057318,0.6329788250481216,56.2030910625399,50.683567382479374,17.652746683028045,0.628177075292353
0.0,3.433367941124073,1.6170667343288465,48.51200202986539,327.0351966354705,35.16647215422387,0.08910481332988954,4.636669894905358e-12,0.36450000000000005,3,224.24059315990536,60.085764118940254,192.51084444804997,0.5270128055062059,13.12933732440684,7.071569829355296,1.244731097037966,0.6818421334571106,0.3520576872503748,3.9970965506482226,0.0527027022510315,0.9359944730294119,3152.4456166510568,273.8933694672477,10.513942713615867,895.9032540527074,66.76711092010778,7935.540014416278,66.02910110547694,1.8823774036439866,516.8389338742672,85.90056615104241,327.0351966354705,35.16647215422387,11.074606598576308,0.016690506069526954,74.8206034537804,78.05655790316597,92.86489128679456,0.04287184152465568,1.2802361091519376,36.26169637079899,163.23830362920108,21.271190822609952,1.6644780880244372,1.5477721336096126,15.716558955756014,1886.2623494032225,1984.6163340291862,50.04821522044893,11.1052177535428,0.5747890062323973,55.31819624587477,51.27643475698816,17.449829641007852,0.6308893212442419
0.0,3.798326367086167,1.671799246986579,50.15397740959737,389.7687803098001,32.18922599743306,0.0928448575380275,1.525386218271349e-11,0.36450000000000005,3,224.51114908336558,60.04625358933003,192.93104507158046,0.5301503961737598,13.154150156500847,7.231768166638752,1.0420807336005746,0.6918144704340701,0.3559595184657549,4.024861281134175,0.0535158297266724,0.9356975100900246,3147.2250071544395,282.1021036492344,10.557353295562145,894.6055379027105,67.16923898178251,8047.807645871328,69.6851328568288,1.9870155451768303,511.5962348733456,103.33563104375943,389.7687803098001,32.18922599743306,10.96821832351399,0.017038261666171266,73.79303318913573,79.02300592253084,93.59138730849084,0.043866129511528934,1.3027256957632183,36.120317782246424,163.37968221775353,21.324768445771124,1.6594168488647199,1.5447795760016954,15.671035129362464,1856.0321541285075,1980.3857903533262,49.71117012849207,10.69267313285925,0.5073183701381337,54.58047351968941,51.78431796930651,17.279673327591105,0.6331815102834393
0.0,4.163337366122244,1.7297770376952093,51.893311130856276,462.6335557382765,29.84525250621182,0.09314560969539115,3.5201220421646517e-12,0.36450000000000005,3,224.8274338459842,60.00985067170876,193.29218498356602,0.5329174793786514,13.175361552035127,7.368081897608574,0.8735858902018708,0.6997060970967037,0.3590247955459859,4.045441107117918,0.0541602124289475,0.935478585365282,3142.5797043272137,289.7676583075749,10.59309822440383,893.9092295675428,67.52392674501762,8148.567501908012,73.22356611695336,2.0893293586946364,506.5862330697556,123.18523017697804,462.6335557382765,29.84525250621182,10.8742629385043,0.017335637513562045,72.94240367488887,79.84276000816608,94.20432911739887,0.04471706491776641,1.3218495524828866,36.00101259032484,163.49898740967512,21.382531726048274,1.653739445866986,1.5414222364506618,15.62230659163409,1826.6669240870108,1977.0088277316634,49.40543255906101,10.186717506519017,0.43442346528785075,53.97029430563306,52.21412673766949,17.13824557144185,0.6350992075154599
0.0,4.528361000538795,1.7884882297847706,53.65464689354312,545.8210545473877,28.071416334192797,0.08889073837707892,7.091377486325841e-12,0.36450000000000005,3,225.17492581610435,59.977247625265484,193.5970262434841,0.535306480161913,13.193180475140398,7.482868342822353,0.7350693359134339,0.705829543960284,0.36138848740192475,4.060183516932985,0.05466077296902014,0.9353223769057097,3138.536989681786,296.73828625318805,10.62168164771039,893.7227774833547,67.83018590156712,8236.91262220395,76.54941239711415,2.1862680608129677,501.9403389567085,145.16114460447307,545.8210545473877,28.071416334192797,10.791870447672919,0.01758644398853825,72.24415092238031,80.52947092755323,94.7154982419558,0.045435216941139334,1.3379024645108075,35.901501577088425,163.59849842291163,21.44135271641314,1.6478202961331438,1.5379175497509407,15.572909437702792,1799.1588701502371,1974.4478966972679,49.13097706892573,9.633125325035317,0.36078716950125456,53.469774405028815,52.57349075085271,17.021762460150892,0.6366872742425486
0.0,4.893354890130858,1.8448886281907102,55.34665884572131,638.9878936533797,26.76358656647277,0.08059919070402984,1.0853709630007675e-11,0.36450000000000005,3,225.5362016790459,59.9489768697438,193.84858990507,0.5373162818453704,13.20782361387211,7.578510693202273,0.6222440255107241,0.7105215499601613,0.3631900817700958,4.070488999336114,0.05504465022063175,0.9352134866799324,3135.1122175388564,302.8771295412436,10.643742838156019,893.9390032089417,68.08785813917507,8312.2273500398,79.56667035951229,2.274741395474992,497.7869327408672,168.76261832067914,638.9878936533797,26.76358656647277,10.720674266494663,0.017795598520928744,71.67473990224912,81.09894031531334,95.13782307385415,0.04603442361045934,1.3512367512681764,35.81927688021403,163.6807231197859,21.49794173453705,1.6420453852885137,1.5344921011445105,15.525520779029929,1774.4481744757002,1972.6460135308573,48.88932279504102,9.077451842554144,0.2909923907910092,53.061852533555395,52.87102901675023,16.926510858318665,0.6379917040255856
0.0,5.258290103112626,1.8963277882959257,56.88983364887777,741.3763638419462,25.811855011048834,0.06978138862431056,4.400152552705814e-12,0.36450000000000005,3,225.89550679181121,59.92523973183546,194.05142837751933,0.5389629657223125,13.219588630492597,7.657494375449223,0.5308425615489049,0.7141091359744706,0.36456160650593383,4.077653958147142,0.055338362374325656,0.9351379274505733,3132.289634109813,308.10766645652853,10.660100308487216,894.4500590447657,68.2989926675932,8374.6232892157,82.20469744672837,2.3524163626999472,494.2138311940193,193.36455419600864,741.3763638419462,25.811855011048834,10.660279091407133,0.017968767070200824,71.21187361577488,81.56826736993781,95.48481691770746,0.04653074732244899,1.3622408845527323,35.751713114024454,163.74828688597557,21.549588219406314,1.6367320110526418,1.5313341464000296,15.482345623141027,1753.1807148168407,1971.5250788877697,48.68147609766103,8.556496156271551,0.22857122349792552,52.73042139435043,53.115925286293596,16.84890779624738,0.6390583405446704
0.0,5.623153160126006,1.9411206212673704,58.23361863802111,851.9931554891766,25.120496798267006,0.05814006696661618,8.348016658962696e-09,0.36450000000000005,2,226.2414588353325,59.905874652098404,194.21162872299823,0.5402805027096351,13.22885337717917,7.722323012989192,0.4568859210729641,0.7168757531732736,0.36561566207351326,4.082734673716608,0.05556497706169411,0.9350844210551048,3130.0202698201865,312.4309660836913,10.671686688832313,895.1607992895467,68.46793554968853,8425.000816417509,84.43304318749298,2.418185064466228,491.2497231979634,218.32893549420896,851.9931554891766,25.120496798267006,10.609978517768525,0.018111749206646675,70.83539053787436,81.95432683600953,95.7695307044568,0.046940694747082415,1.3713024498255604,35.696272534942665,163.80372746505856,21.594626509810578,1.6320786031324626,1.5285630496782692,15.444731837379752,1735.5953283115423,1970.9902649153776,48.50677740593135,8.093416621214566,0.17549559226719957,52.46095334780997,53.31715726213936,16.785671713250544,0.6399301058051123
0.0,6.115920805364923,1.9901497268235655,59.70449180470696,1012.6392704787681,24.470616698235055,0.04340312291656344,3.2729434552273113e-12,0.4920750000000001,3,226.67684869240733,59.88584868770875,194.37260108828949,0.5416198871115954,13.238138030872927,7.791633808163201,0.37858519069653424,0.7196956056264958,0.36668704564428756,4.087602294970291,0.055796054899189214,0.9350332156088138,3127.7031010554365,316.9587502411097,10.681422923010397,896.3076875746852,68.63968978857781,8476.632585673899,86.81432658950428,2.4885064373932733,488.1583397586049,251.66268449599932,1012.6392704787681,24.470616698235055,10.55614859671803,0.01826647110567299,70.43366228026609,82.37062017146981,96.07582037586693,0.04738444284512716,1.3810833830145466,35.63662743181389,163.86337256818607,21.644122493736027,1.626955624490811,1.5255061050464978,15.403415776726666,1717.4027693933378,1971.0158100007336,48.31879522218752,7.574871623211961,0.11926364598840054,52.17352538920428,53.53393216420099,16.71808028540205,0.6408645059228197
0.0,6.6084742882120135,2.0268684156378227,60.806052469134684,1183.8695682207035,24.034439438100073,0.03130809562154954,1.8167105455745614e-08,0.4920750000000001,2,227.0714192361398,59.871535575566696,194.48486937651262,0.5425634175615168,13.244598528928485,7.844609929529432,0.31896672512041807,0.7217965962403943,0.36748384455999555,4.091174612866045,0.05596829171814183,0.9349956715488963,3126.064521070952,320.23240496819795,10.686224560150203,897.5551426414337,68.76068822329566,8513.261044624312,88.56693304082577,2.540150195021857,485.9601516174573,283.64716193037646,1183.8695682207035,24.034439438100073,10.515671280409709,0.018387087220887235,70.12448751910905,82.69410501364077,96.31331141836263,0.0477304741359166,1.3886906123669387,35.59037770273954,163.9096222972606,21.68153696366231,1.6230859111988662,1.5231923904554232,15.372184734683959,1704.6629256821607,1971.6764646369702,48.17728397699128,7.1739166504526395,0.07900880987692468,51.952395174724046,53.7022249296009,16.6659799882925,0.6415865883465892
0.0,7.108806049302905,2.053867396320056,61.61602188960168,1366.5942857093817,23.72874409775919,0.02206710588927561,1.0637066229488762e-11,0.5,3,227.43298164186174,59.861330280398654,194.56355619485737,0.5432294019585786,13.249119120197541,7.886035012902605,0.27226437390182245,0.723435756943224,0.3681050396019298,4.094057108417317,0.056102708233104176,0.9349653990902472,3124.904794018326,322.58649772801726,10.687725730537363,898.8474852145486,68.8460971211578,8539.243776464276,89.84353650538431,2.5775667887932836,484.42868865919746,314.1971280020785,1366.5942857093817,23.72874409775919,10.484957767649444,0.018483676526273224,69.8793799948436,82.95249862076578,96.50269291466189,0.048007637697341475,1.394771374928854,35.553495778310605,163.94650422168934,21.7095060317241,1.6202012806571737,1.521464873158997,15.348827814459732,1695.9931977332715,1972.7797487729972,48.070237462936326,6.865768298866314,0.05102303001666102,51.77713607922494,53.83655746062833,16.62462561744048,0.6421608793504108
0.0,7.609020987281165,2.0730505375577577,62.19151612673273,1556.444526359784,23.512069581111245,0.015491321888926168,9.680335615952793e-12,0.5,3,227.7600960809739,59.854218153759945,194.61774216846038,0.5436902880411177,13.252228514070167,7.918286955730989,0.23574599467350418,0.7247218564939902,0.368592370963725,4.0964446250059,0.05620819713189014,0.9349403396867254,3124.100682115693,324.2372090761355,10.687048158308993,900.1211751923789,68.90520472051139,8557.287605978723,90.74693405649003,2.6038149306108673,483.4069708603463,342.5603853749811,1556.444526359784,23.512069581111245,10.461921959862032,0.018560781199580486,69.68527669569936,83.15835387259952,96.65336411633159,0.048228928966479984,1.3996184280238535,35.524151954185655,163.9758480458144,21.729904020405137,1.6181064069151379,1.5202086842694074,15.33178088841033,1690.409363913745,1974.1472206600793,47.990407335182375,6.6330254236516035,0.03250314219198119,51.63837715851899,53.94351539667933,16.591845005220588,0.6426168256328856
0.0,8.10916137213768,2.0866559713891104,62.59967914167331,1752.1278866627965,23.354308364120506,0.010952706890173372,2.9558577807620168e-12,0.5,3,228.05819283877895,59.84923129523508,194.65542321514988,0.5440118901219031,13.254389042235404,7.943816269783613,0.2067147719411915,0.7257465731422279,0.3689806933501119,4.098449429534899,0.05629226224795905,0.934919307514537,3123.538830882788,325.3997177786403,10.685034782378338,901.3533502432609,68.94645016439732,8569.908997204078,91.38725619190396,2.6221938035079666,482.7371876974394,368.73814873016033,1752.1278866627965,23.354308364120506,10.444371272909294,0.018623268520103885,69.52897491970319,83.32491586042994,96.77514343207005,0.04840829336093452,1.4035420044322384,35.50043451221126,163.99956548778877,21.74492231084661,1.6165716796403367,1.5192874246235308,15.319218584889528,1686.9372501800183,1975.6555609834368,47.92999896630168,6.454247270031461,0.02050118912102334,51.526661279858374,54.030017787750005,16.565428038621523,0.6429847239140601
0.0,8.609255185753474,2.09639479343289,62.891843802986706,1952.645948953224,23.236871662533964,0.007868163505546063,1.6762463821149857e-08,0.5,2,228.33187222693994,59.845685221442274,194.68206278247112,0.5442398029840791,13.255915610472965,7.964378420419306,0.18327017784571512,0.7265705375308915,0.3692929640088174,4.100128032258713,0.05635986811009069,0.934901704701564,3123.140283880304,326.2289374953311,10.682242388359509,902.5328192049797,68.9756803226815,8578.868784802833,91.84608580621486,2.6351576749787906,482.304355558221,392.8482724103188,1952.645948953224,23.236871662533964,10.430712085153258,0.01867464236344725,69.40113846162728,83.46167594354041,96.87504539965275,0.048555774159169236,1.4067647015266118,35.48097757722422,164.01902242277617,21.756218337939874,1.6154230942030312,1.5185973763859444,15.309761191471294,1684.8692334561024,1977.2212520860326,47.883295365127154,6.313152370704275,0.012836517808354788,51.43530403977211,54.101016402957825,16.543808544559965,0.6432861184904259
0.0,9.10931972007696,2.1034909120036462,63.104727360109386,2157.214863497413,23.147877797681584,0.0057817618638618205,1.0267342075432855e-08,0.5,2,228.58474651907815,59.8431122945116,194.70131188512696,0.5444047710307265,13.257018220363511,7.981223266535572,0.16406046037362582,0.7272366286856914,0.3695453914363489,4.101519726056061,0.05641452703410064,0.934887115566428,3122.851612975928,326.8319504157887,10.679030792206353,903.6547986290352,68.996837897333,8585.36198152602,92.18084492614653,2.644436715711874,482.02868136853056,415.05793775454686,2157.214863497413,23.147877797681584,10.419824532432175,0.018717442296272615,69.2950928427556,83.57548925303418,96.95812447430359,0.048678652912614695,1.4094474474844745,35.46479689507067,164.0352031049295,21.764966302758168,1.614537449981266,1.518064943405869,15.302431303854842,1683.7165022240197,1978.7901570843694,47.84627132398238,6.19820198883246,0.00799297738190005,51.359528487478606,54.16008411820125,16.52586503624604,0.6435364779594901
0.0,9.609365424353939,2.1087869399734207,63.26360819920262,2365.209191432415,23.07944775932697,0.004365521428200702,6.000444811304938e-09,0.5,2,228.819586416103,59.84119906455633,194.71558233037828,0.5445272252748635,13.257835402248874,7.995243238976423,0.148111411972814,0.7277768289153661,0.36975006567069024,4.1026595948444955,0.05645885970217761,0.9348751696777894,3122.63722950133,327.2810955545282,10.675628541147043,904.7180670093156,69.01254306624448,8590.186127252624,92.4307867174575,2.6512134024827665,481.8563813451663,435.54651446922884,2365.209191432415,23.07944775932697,10.410934592671321,0.01875353059980833,69.20599660037865,83.67136878457268,97.02807003684032,0.04878227055515122,1.4117080156573418,35.45117400669932,164.04882599330082,21.771967382183345,1.6138308777558055,1.517639949060371,15.296561791000588,1683.1516410085173,1980.3286369861987,47.816152822634734,6.101529360493268,0.004955812504600576,51.29587058129185,54.20983164642383,16.51078296916819,0.6437470611987177
0.0,10.109398657078083,2.112850593358528,63.38551780075584,2576.1233288672133,23.026178934313275,0.003394116726067126,3.432714395316821e-09,0.5,2,229.03852879334917,59.83973737460293,194.72646011545646,0.5446206555493136,13.258458166645067,8.007081097624697,0.13471044562904982,0.7282158438628473,0.36991633470022317,4.103581387042599,0.05649489119520804,0.9348655114581468,3122.4735982639827,327.62466841956007,10.67217829510832,905.7234141810331,69.02452586973486,8593.869330111394,92.6223267458547,2.6562821754216674,481.7518249946908,454.487177528682,2576.1233288672133,23.026178934313275,10.403509932760057,0.01878429177561242,69.13028202827633,83.75303305996555,97.08761468023611,0.04887059856221708,1.4136338215534165,35.439576760331846,164.0604232396683,21.777756811594333,1.613247558133719,1.517288960803062,15.29170666946897,1682.9595729858584,1981.8168480760419,47.79104445765165,6.017882496533542,0.0030624250793597177,51.24177825477675,54.25219432206044,16.497961469462794,0.64392618801924
0.0,10.609423378612272,2.1160602754362143,63.48180826308643,2789.544373407274,22.984263012845354,0.002716849795232811,1.9541500954788044e-09,0.5,2,229.24325815020148,59.838589332790654,194.73498880942336,0.5446939628089245,13.258946358068261,8.017205478431626,0.12332842357056391,0.7285731485581785,0.3700515762379586,4.104317154937447,0.05652421830059541,0.9348578037572357,3122.3451731014316,327.89478003432134,10.668767161282096,906.6727693160024,69.03392785086925,8596.760743332668,92.7731243609619,2.6601725621181975,481.6916369028088,472.03900332367294,2789.544373407274,22.984263012845354,10.397183218851001,0.018810769817446185,69.06527844731892,83.82328086489512,97.1388125689667,0.04894663214389162,1.4152906928226692,35.42960511424955,164.07039488575057,21.782688549578292,1.6127507687162788,1.516989964533568,15.287570717171924,1683.000785603431,1983.243996854293,47.769650463368336,5.943786021307954,0.00188736368540661,51.19534148546699,54.288628030158534,16.486950349856343,0.6440801007074659
