policy,rho,MATII_Vmax_cap,G_Met,G_AA,alpha,residual,x_b_gly,x_b_glu,x_b_cys,x_b_gsg,x_b_gsh,x_c_thf,x_c_5mf,x_c_2cf,x_c_1cf,x_c_10f,x_c_dhf,x_aic,x_c_glu,x_c_cys,x_glc,x_c_gly,x_c_gsg,x_c_gsh,x_cyt,x_hcy,x_c_ser,x_sah,x_sam,x_met,x_c_coo,x_species_1,x_species_2,x_species_3,x_species_4,x_species_5,x_species_6,x_species_8,x_species_9,x_m_thf,x_m_2cf,x_m_1cf,x_m_10f,x_m_ser,x_m_gly,x_m_coo,x_src,x_dmg,x_parameter_1,x_parameter_2,x_parameter_3,x_parameter_4
published,0.0,220.0,1.7792314496694117,1.3427157424665894,-0.015875918996514093,1.2320427147782235e-11,218.73317150152943,60.465161622517535,183.0994663813897,0.47263292278399066,12.547065582222855,4.025093302058317,5.360798592550144,0.46396265569485134,0.2594976768036633,3.2553950531951203,0.03525271969790244,0.944676738309725,3236.782294082109,179.792196768023,9.607066151496502,927.5601310006062,59.80626824136652,6272.5149272058525,32.30475815900682,1.0242519486339277,571.2252858005434,15.562669321159415,65.06138248397946,50.60069244747123,13.97581106521721,0.011178638638758188,98.20362967232711,61.35951148733721,79.59175253092295,0.02727425378255086,0.9037514421351917,38.83339076281266,160.66660923718734,20.989363966569115,1.667296818685361,1.5502213120093644,15.993117902736174,2150.0578251144093,2043.4702842089748,58.37100737016889,8.254110230233993,0.6775594631604028,72.25571789959064,42.28537920547802,21.13401399239454,0.5849783133222257
published,0.05,220.0,1.755961708954039,1.3259571895320907,-0.015510574555692531,1.5146355281103752e-09,219.44001525675898,60.35706201148176,183.9351822051397,0.49049115907084345,12.57943546663546,3.939446540159507,5.475836246419804,0.45848895737783146,0.25698109327791485,3.2344252025347062,0.03482196024675191,0.9449452475136562,3224.4568512654205,177.39104941393225,9.683407480189182,925.8869387944524,62.09037346204214,6335.633653987042,32.17830327052029,1.0189202413490133,571.4695568729489,15.27966198530409,63.93914800161107,50.97061141715543,14.123565835082172,0.011106605883539889,98.71098530913429,61.12003436293609,79.4070083629268,0.027076337528936407,0.8988444987429522,38.86997790197713,160.63002209802275,20.98101399828284,1.666861175477135,1.5500046268060053,16.00212019943404,2147.9460250048824,2040.0985815008048,58.792668762526546,8.11300699860686,0.6680132952561556,72.62670064137748,42.15811281775892,21.215941767723326,0.5842463331078545
published,0.1,220.0,1.73186891598085,1.3084358866020729,-0.015172696131743948,1.393793525039655e-09,220.0956794539677,60.24554982885202,184.73384893308477,0.5085691676905866,12.608814903429122,3.852709262838281,5.592517253867901,0.45293334559607995,0.254416542618691,3.21303846502075,0.0343851300805658,0.9452205259461012,3212.145461264978,174.95030662796034,9.757592341478178,924.1766406949105,64.40440112212369,6394.837279363371,32.04523601522968,1.0135903800699486,571.7366859603834,15.003431939844573,62.82005188458599,51.34875457273866,14.280707820373092,0.011045030321754114,99.30427326611004,60.91452084497618,79.28429571370741,0.026914170360238337,0.8952751162579821,38.89671689995089,160.60328310004894,20.971773945966056,1.666451942787987,1.5498053691677245,16.01196874207835,2145.9655920742616,2036.6667580083747,59.24164395959307,7.974281555203536,0.6586942042693262,73.06215883533943,42.0596449676051,21.32239523635315,0.5836782152689342
published,0.15000000000000002,220.0,1.7067339023617378,1.2899819852009047,-0.014861073782483124,1.8601724605105119e-09,220.70048978100766,60.13098417157518,185.49581481506715,0.5268464289657497,12.635264518147,3.7648490045321465,5.7109104967041615,0.4472909575101209,0.25180122880594913,3.191206448900958,0.03394186357581077,0.9455030383223638,3199.8683175553206,172.46876121788452,9.829590518239028,922.4310293389874,66.74578887025086,6449.789992330396,31.905173457407617,1.0082628590005165,572.0281423264963,14.733494664279027,61.70253850722165,51.73586880753522,14.448146276825248,0.01099409175275281,99.98925724016169,60.743803590672506,79.22559482896826,0.02678838671908044,0.893076828428244,38.91330083783591,160.58669916216408,20.961591001498036,1.6660688344838364,1.5496235506504077,16.02271661336798,2144.12774791985,2033.177919834068,59.720574498167075,7.8378509638202445,0.6495980632021037,73.56640203573936,41.99081952589222,21.454912802742253,0.5832801988146499
published,0.2,220.0,1.6803189279103683,1.2704107507129483,-0.014574543351830737,2.84774159808876e-09,221.25467547388817,60.01372811191149,186.221292400666,0.5453002775522755,12.658838260070302,3.675833643971045,5.831086677527189,0.4415567504631325,0.24913221889218018,3.1688989266183047,0.033491782565599836,0.9457932846236133,3187.6468097091415,169.94520064727269,9.899360654530984,920.6520345860715,69.11169155502175,6500.160627197577,31.757705468678672,1.002938571424582,572.3455092445814,14.46939203754062,60.58509501669098,52.132762633458285,14.626910708494213,0.01095398821752662,100.7721535919821,60.60873506664224,79.23298410088148,0.026699711405150844,0.8922876415274793,38.91940811166076,160.58059188833917,20.950405950506934,1.6657115907187159,1.5494592165111087,16.03442324226369,2142.4448515231074,2029.6354070784614,60.232453417232634,7.70363621466069,0.6407212095963262,74.14408488998801,41.95251575025707,21.615164228114544,0.583058358874784
published,0.25,220.0,1.652364748890905,1.2495202683790771,-0.014312001721160624,4.0333816286874935e-09,221.75833674371572,59.8941470163452,186.91033042798338,0.5639057587337198,12.679581669706957,3.585631403093739,5.953118650367006,0.43572546965509873,0.24640642333015583,3.1460835596848957,0.033034493916677406,0.9460918050775505,3175.503594208085,167.37840228302088,9.966847843771266,918.8417496690824,71.49896143561777,6545.623934055384,31.602389103195733,0.9976188103411983,572.6905000838068,14.210688323174171,59.466238478003056,52.54032187443175,14.818171490288389,0.010924935479675865,101.65968579799322,60.51018169452443,79.30863882361604,0.026648961376212074,0.8929502728893375,38.91470271401644,160.58529728598367,20.93815230035096,1.6653799751894376,1.5493124468705377,16.04715527758978,2140.930564382526,2026.0428369912986,60.780685753926335,7.571561970529573,0.6320604652001743,74.80024893356385,41.94564615544204,21.804966261109335,0.583018547985745
published,0.30000000000000004,220.0,1.6225872720046728,1.2270888123897803,-0.014072420529822924,5.506336719918181e-09,222.2114113429957,59.77260710988724,187.56278420897837,0.582635459196366,12.697530080218923,3.494210792221645,6.077081880642166,0.4297916069274975,0.24362057136978252,3.122725562469101,0.03256958642981188,0.9463991861940099,3163.4626897393723,164.76712639199013,10.031981025138231,917.0024620242701,73.90412502421135,6585.861529625721,31.43874179335362,0.9923052691991137,573.064977849055,13.956966142574812,58.34450187939592,52.959528366418525,15.023265021184246,0.010907166728127936,102.65915118040182,60.44901851340741,79.4548317818821,0.0266370486531842,0.8951124502628723,38.89883427484301,160.6011657251572,20.924755243081243,1.665073771768573,1.5491833580272456,16.060987627124014,2139.6000485952864,2022.4041548631985,61.36916237079385,7.441556255678758,0.6236131596304125,75.54037376534964,41.9711550885867,22.026301640239303,0.5831663398611022
published,0.35000000000000003,220.0,1.590673679612576,1.2028717829710813,-0.013854858389510711,7.341583341258229e-09,222.6136397826229,59.6494742913492,188.1782838835695,0.6014593072057457,12.71270671544739,3.4015404795604756,6.203055077747354,0.4237493479324175,0.24077118003230116,3.0987872879468026,0.03209662685604021,0.9467160681432911,3151.5496014343657,162.11010598295786,10.094670136504114,915.1366895986724,76.32335589407572,6620.5624917035275,31.26623304493685,0.987000042294001,573.4709790876425,13.707822335050727,57.218418459134824,53.39148244040171,15.243724655346014,0.010900932579788048,103.77850354292666,60.426124679784294,79.67393645240101,0.026664984633166407,0.8988272878218018,38.87143775065937,160.628562249341,20.91013041198361,1.66479278042411,1.5490721039983177,16.076004703595533,2138.4702059233,2018.7236939557565,62.002350791984945,7.31355007403626,0.6153771592575153,76.37044035953718,42.030018339655264,22.281342438252477,0.5835069781804652
published,0.4,220.0,1.5562778744903585,1.1765980849971795,-0.01365847181144617,9.651046184444567e-09,222.964528417059,59.52511319562532,188.75619964456072,0.6203443356994195,12.72512063009949,3.3075890576466147,6.331121055187067,0.4175925042088522,0.23785451474164068,3.07422771354582,0.03161515476457729,0.9470431538511452,3139.7914796171535,159.40603231132013,10.154802950494341,913.2472236471092,78.75244260704251,6649.423554836196,31.08427422184975,0.981705624564264,573.9107433420335,13.462863591548128,56.08650371022015,53.83743017983973,15.481319073846015,0.010906501483668247,105.0264564731845,60.44238019903446,79.96843381923358,0.02673388621543137,0.9041537599956032,38.832132619335106,160.6678673806656,20.894182377680046,1.6645368123109618,1.5489788783868021,16.092301931624455,2137.559968261055,2015.0062461139908,62.685407953085985,7.187476941183503,0.6073509029595099,77.2970101332581,42.123244205479814,22.572479025765855,0.5840453333667488
published,0.45,220.0,1.519015041645266,1.1479657789492654,-0.013482525177779809,1.256788095815864e-08,223.26330925937947,59.39988649195886,189.2956026956895,0.6392543998284046,12.734764416666817,3.212324672867564,6.461367887729097,0.41131442572472093,0.23486653913721284,3.04900179873439,0.031124675925645377,0.9473812202988412,3128.2173203391344,156.65353450459352,10.212241492390563,911.3371793455017,81.18675065590983,6672.1488534757955,30.89220589281016,0.9764249107994243,574.3867496843457,13.221701731393097,54.947234281983214,54.29879673220281,15.738100337882571,0.010924160657151849,106.41261359899885,60.49866436712244,80.34092408136925,0.026844984276574713,0.9111573013672114,38.78052139703704,160.71947860296402,20.876802812740316,1.6643056838835117,1.548903916707719,16.10998758667167,2136.89065317808,2011.2571452231634,63.4243214776565,7.063272311834285,0.5995334469827823,78.32732455252066,42.25187653454644,22.902356347051,0.5847858707772999
published,0.5,220.0,1.478455055105886,1.1166367765333474,-0.013326400161402198,1.6324463558703428e-08,223.50889494011244,59.27415440240557,189.79522026160382,0.6581498375926771,12.741611576652149,3.1157144764270193,6.593890453493606,0.4049078881930277,0.2318028508656002,3.0230596773921916,0.030624653777564043,0.9477311326704628,3116.858217490933,153.85115129503984,10.266817901714905,909.4100560094101,83.6211769417973,6688.449139708603,30.68928205417496,0.9711611947067158,574.9017623507453,12.98394846646547,53.79902281569418,54.777227344633786,16.01646467926799,0.010954217721835585,107.94763416611775,60.595856501130115,80.79414488437249,0.02699963520254051,0.9199105703320163,38.71618724247515,160.7838127575267,20.857868230545968,1.6640992098221965,1.5488474993435637,16.129185060292798,2136.486402689298,2007.4823664377727,64.22608850229068,6.940872881595136,0.5919245219832724,79.46943164640281,42.41700041564883,23.27391976904351,0.5857326342184054
published,0.55,220.0,1.4341143614779215,1.0822302725207895,-0.013189605063075554,2.1187503307373845e-08,223.69982663920644,59.14827442212417,190.25338237070403,0.6769870580480638,12.745613417654546,3.0177238457871574,6.728792472535332,0.39836494783046733,0.22865859918726728,2.996345636422961,0.030114498424408585,0.9480938621981615,3105.747679920656,150.9972922199814,10.318329549242899,907.4698093847211,86.05009476410733,6698.04037357292,30.474650327708147,0.9659181689364502,575.458888152431,12.749209462021865,52.64018750883225,55.27463832946712,16.31923024807631,0.010997003253647723,109.64344517811163,60.73483965857274,81.33099816596378,0.027199336412056022,0.9304944269400469,38.63869034696599,160.8613096530371,20.83723717219943,1.6639171944787303,1.5488099553477628,16.15003567798045,2136.3747296303827,2003.688645240006,65.09894451482421,6.820215738308142,0.5845246065009325,80.73234799426251,42.619751347357465,23.690473551378435,0.5868892492278825
published,0.6000000000000001,220.0,1.3854458381609407,1.0443144918558402,-0.013071784605121796,2.7526539270184003e-08,223.8342120303473,59.0226012222326,190.6679573029043,0.6957180355621825,12.746695288180387,2.9183153142722773,6.86618918422404,0.39167675404521274,0.22542837894677636,2.968796816301495,0.02959355244708243,0.948470508842684,3094.9220322091355,148.09018480957846,10.366533151535034,905.5209394743994,88.4672865198207,6700.6415417504495,30.24732693485586,0.9606999281485551,576.061649249785,12.517077453757935,51.468914875739934,55.79328090993794,16.649737725067038,0.01105287452379151,111.51351536579676,60.91650819797032,81.95458831108044,0.027445747109719327,0.9429991926621164,38.54756272109743,160.9524372789077,20.81474667080287,1.6637594214053268,1.548791667371459,16.172702240429324,2136.5872047524563,1999.883622051806,66.05265966425125,6.701237334085479,0.5773350227951392,82.12626782953583,42.86132895270919,24.15575608966752,0.5882589511995371
published,0.65,220.0,1.3318259355467859,1.0023961724599808,-0.012972730823188363,3.586961838664138e-08,223.90964917634,58.8974867157923,191.0362714174923,0.7142896799472257,12.744751891623785,2.817447132553151,7.006210846374174,0.3848333075942867,0.2221060937055845,2.940341547482902,0.0290610725900946,0.9488623303454121,3084.4209252426263,145.12780313575303,10.411137526199283,903.5685988377045,90.86586018249791,6695.971500433053,30.006164832779852,0.9555109786693746,576.7140761494671,12.287124110415277,50.28321372588888,56.33582194569841,17.011982192929008,0.011122220789639661,113.57321198476446,61.141780232042564,82.66827512979496,0.027740715919492946,0.9575262836738387,38.442300870867356,161.05769912914093,20.790207759785833,1.663625640312737,1.5487930780554935,16.197373521858612,2137.160330061407,1996.0760205933702,67.09892736229155,6.583872243955832,0.5703580633678169,83.66283529011419,43.143016608540975,24.67403765802526,0.5898446442190037
published,0.7000000000000001,220.0,1.2725381435115186,0.9559069775336517,-0.012892395842908895,2.000888343900442e-10,223.92313073744967,58.77328026636442,191.35500736656522,0.7326430397281005,12.739641318440226,2.7150713680211647,7.149007293714828,0.37782314770493636,0.21868477842161557,2.910897206055516,0.02851620608370023,0.949270779752438,3074.2879935655355,142.10777149757516,10.451794487769567,901.6187284956818,93.23814399471883,6683.74455298871,29.74981280544747,0.9503562604863627,577.4208275927427,12.058890230918497,49.08085776277274,56.90544703792001,17.41078839081169,0.011205470607123607,115.84026973236602,61.411616293181396,83.4757462985848,0.02808631761798615,0.9741903425358145,38.32235569441013,161.17764430558927,20.763399702369913,1.6635155504502528,1.548814698303878,16.22427004887609,2138.1366618176507,1992.2758718733442,68.25188104836474,6.468051670516946,0.5635971599823031,85.35550219827597,43.46620877753082,25.250248655785807,0.5916489975568515
published,0.75,220.0,1.2067514330409495,0.9041857023272509,-0.012830907556694856,3.234958967368584e-10,223.87092058303787,58.650329011372854,191.62007220849986,0.7507122776996549,12.731177285938303,2.6111314278938336,7.294753868507167,0.37063294601673036,0.21515636868286397,2.8803674289627472,0.027957959939518304,0.9496975543157766,3064.571711875158,139.02723485417096,10.488087176584841,899.6782318052244,95.57555144375934,6663.664356587664,29.47666244678457,0.945241190647836,578.1873465968017,11.831873720069938,47.859313337166185,57.505993693318906,17.85204715771732,0.01130310179315267,118.33541330255737,61.7270459072867,84.38111550173937,0.028484901988198995,0.9931220405222015,38.187118703239044,161.31288129675974,20.734062490922504,1.6634287788476045,1.5488571179338098,16.253651612296288,2139.5662724994495,1988.494801133866,69.52879182347242,6.353701645273403,0.5570571120577446,87.22000312843389,43.83244842270945,25.89014972568194,0.5936745883294219
published,0.8,220.0,1.1334917509217834,0.8464546551653002,-0.012788589588045959,5.001368208468193e-10,223.74839138532707,58.52897825963297,191.82642306697932,0.7684233301730821,12.719118841660308,2.5055588581184978,7.443659139798685,0.3632469771509088,0.21151139864995389,2.848638465329719,0.027385160956569923,0.9501446598689455,3055.326527065659,135.88268417979614,10.519514791042235,897.7552018077693,97.86840498889468,6635.415569941307,29.184778717396767,0.9401717422358054,579.0200657564116,11.605514575811968,46.6156476518309,58.14212544022859,18.343039812418446,0.011415654886751139,121.08319341585079,62.08920430072361,85.38905477654367,0.028939158946273136,1.0144717905410736,38.03590334850055,161.46409665149747,20.701886971296663,1.6633648509295755,1.548921019262183,16.285827158511914,2141.508680270742,1984.7464037449836,70.95102619957771,6.240740867257985,0.5507443990410101,89.27499358354937,44.243477723182856,26.600560150060605,0.5959241010791239
published,0.8500000000000001,220.0,1.0516037870353927,0.7817878630545207,-0.012765987463212778,7.474909580196254e-10,223.5498066760558,58.409571875885554,191.96783230441523,0.7856921217844111,12.703156442340864,2.3982692424886194,7.595974977598409,0.3556464241596253,0.20773860288962775,2.815574349558463,0.026796403311545158,0.950614496508045,3046.6143752263893,132.6697205605527,10.545472227825732,895.8592249647049,100.10570183250952,6598.652421819743,28.87180787130173,0.9351545809959072,579.9266805533126,11.379175806740912,45.346410919345516,58.819562628321655,18.892891356743213,0.011543751280592323,124.11312431178983,62.49938225548725,86.50497294839131,0.02945220576429016,1.0384147111946078,37.86791975715222,161.6320802428445,20.666501667704875,1.6633231495657375,1.5490071942222368,16.321167988507696,2144.0354319879953,1981.0467485709837,72.54538515113107,6.129078104405253,0.5446676127813155,91.54291872923612,44.70130656116792,27.38966868181757,0.5984005985832764
published,0.9,220.0,0.9596989239964527,0.709067634083562,-0.012763903808927566,1.0919336546066916e-09,223.2680225852228,58.29245248542765,192.03656496862413,0.8024221447731081,12.682892758940296,2.289156970691777,7.752009761361874,0.3478084599996094,0.2038243868825982,2.78101044174194,0.02618997933100179,0.9511099740813687,3038.506747001016,129.38273443222246,10.565222380688265,894.0017964326653,102.27479685118176,6552.982994139597,28.534853681851562,0.9301972943195366,580.916518116156,11.152118727105572,44.04748334344201,59.545393046300404,19.513216774507544,0.011688117664335564,127.46125470476402,62.959093279623126,87.7352570330547,0.030027704658994365,1.0651573316218874,37.68224047848073,161.81775952151358,20.62745494509032,1.6633028561147583,1.5491165655248458,16.360125633270936,2147.233616434056,1977.4150680538962,74.34601514426717,6.018609067054202,0.5388380640344367,94.05121399615673,45.20830509381038,28.267463091183956,0.6011078834631323
