s,mu,SAM,met,tlogmu,resid
0.0,1.0,41.339451624776814,61.18014070137853,-0.3475026488509225,2.347977759776281e-12
0.029040241013547,0.99,41.03218013407806,60.24335095229226,-0.344669894572767,1.7316335978350075e-11
0.058080482027094,0.925763815647057,38.96474754350683,54.283148411171766,-0.326346773379074,4.337152859079652e-11
0.258080482027094,0.8501901276911958,36.31655514200263,47.44069063253668,-0.304750099967407,3.849436325253919e-10
0.5280804820270941,0.7642104227206077,33.01299669976415,39.976727413292686,-0.2807306004722915,2.9695698562703447e-09
0.8925804820270942,0.6697816998172649,29.048121129964244,32.328443329004784,-0.2559845736969652,5.604641023729915e-12
1.3846554820270942,0.5932324521809694,25.62451332302145,26.67405375173632,-0.2376263770651795,9.391911039105124e-12
1.8767304820270945,0.5296649030977099,22.691345954970444,22.414781705311444,-0.223008976386462,7.92442493924495e-12
2.3688054820270943,0.4761307407141824,20.195229001437596,19.15660644953436,-0.2096520002238337,2.7853275241795927e-12
