t_h,a,Y,rho,SAM_uM,Put_uM,dYdt_per_h
6576.0,3.30272,1.8229399009549219,0.8583133829141761,45.13257692940129,124.64470311863847,-2.2416600321616904e-05
6584.0,3.30248,1.8227605576773975,0.858277484437881,45.13350187447424,124.64237937040029,-2.241921933889773e-05
6592.0,3.30224,1.822581193440847,0.8582415706377279,45.13442719869936,124.64005479737105,-2.2421840079210763e-05
6600.0,3.302,1.822401808231495,0.8582056415032714,45.1353529023272,124.63772939907373,-2.2424462544369374e-05
6608.0,3.30176,1.822222402035487,0.8581696970240424,45.13627898560975,124.63540317502866,-2.2427086736001886e-05
6616.0,3.30152,1.8220429748390636,0.8581337371895835,45.13720544879731,124.6330761247593,-2.2429712656041938e-05
6624.0,3.3012799999999998,1.8218635266283385,0.8580977619894037,45.13813229214227,124.6307482477855,-2.2432340306068516e-05
6632.0,3.30104,1.8216840573894901,0.8580617714130173,45.13905951589599,124.62841954362887,-2.2434969687910405e-05
6640.0,3.3007999999999997,1.8215045671086734,0.8580257654499261,45.13998712031024,124.62609001181023,-2.2437600803384045e-05
6648.0,3.30056,1.821325055771963,0.8579897440896082,45.140915105638214,124.62375965184812,-2.244023365410852e-05
6656.0,3.30032,1.8211455233655294,0.8579537073215527,45.141843472131406,124.62142846326387,-2.244286824202672e-05
6664.0,3.30008,1.8209659698754141,0.8579176551352155,45.14277222004382,124.61909644557441,-2.2445504568847146e-05
6672.0,3.29984,1.820786395287726,0.8578815875200577,45.14370134962812,124.61676359829904,-2.2448142636441767e-05
6680.0,3.2996,1.8206067995885473,0.8578455044655277,45.14463086113739,124.61442992095631,-2.2450782446648614e-05
6688.0,3.29936,1.8204271827638807,0.8578094059610496,45.14556075482615,124.61209541306222,-2.2453424001123772e-05
6696.0,3.29912,1.8202475447998254,0.8577732919960595,45.14649103094723,124.60976007413579,-2.2456067301844056e-05
6704.0,3.29888,1.820067885682351,0.8577371625599591,45.14742168975571,124.60742390369218,-2.245871235045321e-05
6712.0,3.29864,1.8198882053974925,0.8577010176421559,45.14835273150552,124.60508690124851,-2.2461359148820107e-05
6720.0,3.2984,1.8197085039312624,0.8576648572320446,45.149284156450996,124.60274906632118,-2.246400769880746e-05
6728.0,3.29816,1.81952878126959,0.8576286813189953,45.15021596484786,124.60041039842416,-2.2466658002037424e-05
6736.0,3.29792,1.8193490373985026,0.8575924898923901,45.15114815695018,124.59807089707431,-2.2469310060496068e-05
6744.0,3.29768,1.8191692723038984,0.857556282941577,45.152080733014145,124.5957305617848,-2.2471963875771623e-05
6752.0,3.29744,1.8189894859717417,0.8575200604559096,45.153013693294895,124.59338939207068,-2.2474619449754558e-05
6760.0,3.2972,1.8188096783879717,0.8574838224247283,45.153947038048074,124.59104738744604,-2.247727678429216e-05
6768.0,3.29696,1.818629849538446,0.8574475688373492,45.154880767530976,124.58870454742218,-2.2479935881163866e-05
6776.0,3.29672,1.8184499994091206,0.8574112996831003,45.15581488199887,124.58636087151388,-2.2482596742324902e-05
6784.0,3.29648,1.8182701279858193,0.8573750149512748,45.156749381709346,124.58401635923182,-2.2485259369431354e-05
6792.0,3.29624,1.8180902352544348,0.8573387146311722,45.15768426691886,124.58167101008873,-2.2487923764376767e-05
6800.0,3.296,1.8179103212008334,0.8573023987120783,45.15861953788426,124.5793248235966,-2.2490589929026934e-05
