tau,k,a,Y,rho,dom_real,dom_imag,npos
336.0,2,2.478759484216772,0.4631904005224319,0.0903925540060058,-0.0013117335820006656,0.0,0
336.0,3,2.570437535776777,0.4707532177939157,0.094467797728289,-0.0012113084458348362,0.0,0
336.0,4,2.67605291157263,0.4808406484677544,0.1000509974133077,-0.0010839516979073366,0.0,0
336.0,5,2.794639023965384,0.4947334096491115,0.1080121603129154,-0.0009202297010022115,0.0,0
336.0,6,2.9172127777964008,0.5140391216840735,0.1195848167034976,-0.0007136135287348354,0.0,0
336.0,7,3.0157683552111982,0.5376091332967421,0.1344851785715214,-0.0004914376680619869,0.0,0
336.0,8,3.079129696723476,0.564764040508668,0.1526402119531757,-0.0002722974431570546,0.0,0
336.0,9,3.106251404277704,0.5939667206777327,0.173245810839482,-7.578707671700826e-05,0.0,0
336.0,10,3.105148265204569,0.6240088078104132,0.1954824167402362,8.885368399968354e-05,0.0,1
336.0,11,3.08534205494698,0.6543660320119069,0.2188697327218521,0.00022099775965760536,0.0,1
336.0,12,3.0542556974244777,0.6849129728487056,0.2431676780218256,0.0003232077718725539,0.0,1
336.0,13,3.017021738645568,0.7156838053504764,0.2682439301984014,0.00039854649328198476,0.0,1
336.0,14,2.977105643961941,0.746765217530688,0.2940045952627441,0.000449779850227352,0.0,1
336.0,15,2.9368658628402224,0.7782566955873078,0.3203646341360784,0.00047925597692258855,0.0,1
336.0,16,2.8979350790628526,0.8102575493065834,0.3472363698643621,0.0004889661019866593,0.0,1
336.0,17,2.861464884057294,0.8428638317362448,0.3745257538428859,0.0004806332273279745,0.0,1
336.0,18,2.8282828028273315,0.8761687866014105,0.4021320041730467,0.0004557884467167251,0.0,1
336.0,19,2.798995153444369,0.9102644737431947,0.4299487450742069,0.0004158283127182403,0.0,1
336.0,20,2.774056355602071,0.9452437160866966,0.457865797973457,0.0003620553046980728,0.0,1
336.0,21,2.7538171231902875,0.9812020583743508,0.4857711912778249,0.00029570545300776146,0.0,1
336.0,22,2.738559080141325,1.0182396189278564,0.513553133509847,0.00021796650894740548,0.0,1
336.0,23,2.728520417267978,1.0564627728287188,0.5411017829091483,0.00012998974379598905,0.0,1
336.0,24,2.723915431021109,1.0959856129392316,0.5683107061313902,3.289782187511302e-05,0.0,1
336.0,25,2.724949675187028,1.1369311267174813,0.5950779714884715,-7.220987005624141e-05,0.0,0
336.0,26,2.731831743814541,1.1794320139934418,0.6213068734889708,-0.00018425231775953704,0.0,0
336.0,27,2.74478223457972,1.2236310583756065,0.6469063334221108,-0.00030216291936451114,0.0,0
336.0,28,2.7640401284262643,1.2696809556776292,0.6717910615304721,-0.00042488502131691764,0.0,0
336.0,29,2.789866615480831,1.3177435009905558,0.6958815963751199,-0.0005513677720634216,0.0,0
336.0,30,2.822546278652215,1.3679880488296836,0.7191043535376372,-0.0006805629613069566,0.0,0
336.0,31,2.862385515562151,1.4205891977062317,0.7413918163141007,-0.0008114235865639717,0.0,0
336.0,32,2.909708151067691,1.47572372121227,0.7626829826580005,-0.0009429055297748617,0.0,0
336.0,33,2.9648483835742443,1.5335668772259945,0.7829241423072283,-0.0010739733782813763,0.0,0
336.0,34,3.0281415197188606,1.5942883684369122,0.8020699944498721,-0.0012036114399497438,0.0,0
336.0,35,3.099913347580997,1.6580483761794294,0.8200850331780569,-0.0013308401118572435,0.0,0
336.0,36,3.1804693898914445,1.7249942013978905,0.8369450377545088,-0.0014547369638301785,0.0,0
336.0,37,3.270085532395668,1.795258068054652,0.8526384294665387,-0.0015744607236053948,0.0,0
336.0,38,3.369001502247352,1.8689565352432629,0.8671672236308753,-0.0016892753849769972,0.0,0
336.0,39,3.477418304798532,1.946191724408819,0.8805473352152741,-0.0017985711453422076,0.0,0
336.0,40,3.595500064218718,2.0270542507138805,0.892808091901344,-0.0019018791426710481,0.0,0
720.0,0,2.3,0.4506841587475154,0.0838642222014523,-0.000694395041224111,0.0,0
720.0,1,2.4,0.4573664620023649,0.0873195875760366,-0.0006498060800045868,0.0,0
720.0,2,2.478759484216772,0.4631904005224319,0.0903925540060058,-0.0006123058349910774,0.0,0
720.0,3,2.570437535776777,0.4707532177939157,0.094467797728289,-0.0005654328667275734,0.0,0
720.0,4,2.67605291157263,0.4808406484677544,0.1000509974133077,-0.0005059888633104594,0.0,0
720.0,5,2.794639023965384,0.4947334096491115,0.1080121603129154,-0.00042956981808057017,0.0,0
720.0,6,2.9172127777964008,0.5140391216840735,0.1195848167034976,-0.0003331267438989154,0.0,0
720.0,7,3.0157683552111982,0.5376091332967421,0.1344851785715214,-0.00022941692988120762,0.0,0
720.0,8,3.079129696723476,0.564764040508668,0.1526402119531757,-0.00012711950761453987,0.0,0
720.0,9,3.106251404277704,0.5939667206777327,0.173245810839482,-3.5381429381940904e-05,0.0,0
720.0,10,3.105148265204569,0.6240088078104132,0.1954824167402362,4.148262520891224e-05,0.0,1
720.0,11,3.08534205494698,0.6543660320119069,0.2188697327218521,0.0001031781638065841,0.0,1
720.0,12,3.0542556974244777,0.6849129728487056,0.2431676780218256,0.0001508999650243593,0.0,1
720.0,13,3.017021738645568,0.7156838053504764,0.2682439301984014,0.00018607664849179675,0.0,1
720.0,14,2.977105643961941,0.746765217530688,0.2940045952627441,0.00020999860866261142,0.0,1
720.0,15,2.9368658628402224,0.7782566955873078,0.3203646341360784,0.0002237615672044759,0.0,1
720.0,16,2.8979350790628526,0.8102575493065834,0.3472363698643621,0.0002282948996399435,0.0,1
720.0,17,2.861464884057294,0.8428638317362448,0.3745257538428859,0.00022440305186233336,0.0,1
720.0,18,2.8282828028273315,0.8761687866014105,0.4021320041730467,0.00021280111013774336,0.0,1
720.0,19,2.798995153444369,0.9102644737431947,0.4299487450742069,0.00019414152988046475,0.0,1
720.0,20,2.774056355602071,0.9452437160866966,0.457865797973457,0.0001690330073682895,0.0,1
720.0,21,2.7538171231902875,0.9812020583743508,0.4857711912778249,0.00013805329214032863,0.0,1
720.0,22,2.738559080141325,1.0182396189278564,0.513553133509847,0.0001017576124433508,0.0,1
720.0,23,2.728520417267978,1.0564627728287188,0.5411017829091483,6.068412408639081e-05,0.0,1
720.0,24,2.723915431021109,1.0959856129392316,0.5683107061313902,1.535750758718126e-05,0.0,1
720.0,25,2.724949675187028,1.1369311267174813,0.5950779714884715,-3.370842720227126e-05,0.0,0
720.0,26,2.731831743814541,1.1794320139934418,0.6213068734889708,-8.600875470470821e-05,0.0,0
720.0,27,2.74478223457972,1.2236310583756065,0.6469063334221108,-0.00014104536725165472,0.0,0
720.0,28,2.7640401284262643,1.2696809556776292,0.6717910615304721,-0.00019832498811390856,0.0,0
720.0,29,2.789866615480831,1.3177435009905558,0.6958815963751199,-0.0002573572457215992,0.0,0
720.0,30,2.822546278652215,1.3679880488296836,0.7191043535376372,-0.0003176531031044241,0.0,0
720.0,31,2.862385515562151,1.4205891977062317,0.7413918163141007,-0.0003787242115995169,0.0,0
720.0,32,2.909708151067691,1.47572372121227,0.7626829826580005,-0.000440083637921841,0.0,0
720.0,33,2.9648483835742443,1.5335668772259945,0.7829241423072283,-0.0005012485426614698,0.0,0
720.0,34,3.0281415197188606,1.5942883684369122,0.8020699944498721,-0.0005617452829139833,0.0,0
720.0,35,3.099913347580997,1.6580483761794294,0.8200850331780569,-0.0006211170285879188,0.0,0
720.0,36,3.1804693898914445,1.7249942013978905,0.8369450377545088,-0.0006789335684233031,0.0,0
720.0,37,3.270085532395668,1.795258068054652,0.8526384294665387,-0.0007348025010749087,0.0,0
720.0,38,3.369001502247352,1.8689565352432629,0.8671672236308753,-0.0007883804847234554,0.0,0
720.0,39,3.477418304798532,1.946191724408819,0.8805473352152741,-0.0008393830145674692,0.0,0
720.0,40,3.595500064218718,2.0270542507138805,0.892808091901344,-0.0008875913084274954,0.0,0
1440.0,0,2.3,0.4506841587475154,0.0838642222014523,-0.0003472344998998179,0.0,0
1440.0,1,2.4,0.4573664620023649,0.0873195875760366,-0.000324938728540353,0.0,0
1440.0,2,2.478759484216772,0.4631904005224319,0.0903925540060058,-0.00030618743930599054,0.0,0
1440.0,3,2.570437535776777,0.4707532177939157,0.094467797728289,-0.0002827493851654251,0.0,0
1440.0,4,2.67605291157263,0.4808406484677544,0.1000509974133077,-0.0002530251996146591,0.0,0
1440.0,5,2.794639023965384,0.4947334096491115,0.1080121603129154,-0.00021481252330626406,0.0,0
1440.0,6,2.9172127777964008,0.5140391216840735,0.1195848167034976,-0.00016658637890279605,0.0,0
1440.0,7,3.0157683552111982,0.5376091332967421,0.1344851785715214,-0.00011472561571922011,0.0,0
1440.0,8,3.079129696723476,0.564764040508668,0.1526402119531757,-6.357004868289057e-05,0.0,0
1440.0,9,3.106251404277704,0.5939667206777327,0.173245810839482,-1.76938036277554e-05,0.0,0
1440.0,10,3.105148265204569,0.6240088078104132,0.1954824167402362,2.07451721645257e-05,0.0,1
1440.0,11,3.08534205494698,0.6543660320119069,0.2188697327218521,5.159917648754933e-05,0.0,1
1440.0,12,3.0542556974244777,0.6849129728487056,0.2431676780218256,7.546534697620074e-05,0.0,1
1440.0,13,3.017021738645568,0.7156838053504764,0.2682439301984014,9.305781680958346e-05,0.0,1
1440.0,14,2.977105643961941,0.746765217530688,0.2940045952627441,0.00010502170375014843,0.0,1
1440.0,15,2.9368658628402224,0.7782566955873078,0.3203646341360784,0.00011190483311273092,0.0,1
1440.0,16,2.8979350790628526,0.8102575493065834,0.3472363698643621,0.00011417191943659054,0.0,1
1440.0,17,2.861464884057294,0.8428638317362448,0.3745257538428859,0.00011222528051899981,0.0,1
1440.0,18,2.8282828028273315,0.8761687866014105,0.4021320041730467,0.00010642258072637636,0.0,1
1440.0,19,2.798995153444369,0.9102644737431947,0.4299487450742069,9.709022284577428e-05,0.0,1
1440.0,20,2.774056355602071,0.9452437160866966,0.457865797973457,8.453275652110245e-05,0.0,1
1440.0,21,2.7538171231902875,0.9812020583743508,0.4857711912778249,6.903925587844543e-05,0.0,1
1440.0,22,2.738559080141325,1.0182396189278564,0.513553133509847,5.08875562976325e-05,0.0,1
1440.0,23,2.728520417267978,1.0564627728287188,0.5411017829091483,3.0346925421012208e-05,0.0,1
1440.0,24,2.723915431021109,1.0959856129392316,0.5683107061313902,7.679818647085243e-06,0.0,1
1440.0,25,2.724949675187028,1.1369311267174813,0.5950779714884715,-1.6856516323949195e-05,0.0,0
1440.0,26,2.731831743814541,1.1794320139934418,0.6213068734889708,-4.3009735868127915e-05,0.0,0
1440.0,27,2.74478223457972,1.2236310583756065,0.6469063334221108,-7.05305863972179e-05,0.0,0
1440.0,28,2.7640401284262643,1.2696809556776292,0.6717910615304721,-9.91724797022017e-05,0.0,0
1440.0,29,2.789866615480831,1.3177435009905558,0.6958815963751199,-0.00012869018613707474,0.0,0
1440.0,30,2.822546278652215,1.3679880488296836,0.7191043535376372,-0.00015883925794869623,0.0,0
1440.0,31,2.862385515562151,1.4205891977062317,0.7413918163141007,-0.00018937556289184678,0.0,0
1440.0,32,2.909708151067691,1.47572372121227,0.7626829826580005,-0.00022005569781843455,0.0,0
1440.0,33,2.9648483835742443,1.5335668772259945,0.7829241423072283,-0.0002506383172332816,0.0,0
1440.0,34,3.0281415197188606,1.5942883684369122,0.8020699944498721,-0.0002808866641564145,0.0,0
1440.0,35,3.099913347580997,1.6580483761794294,0.8200850331780569,-0.0003105723796510541,0.0,0
1440.0,36,3.1804693898914445,1.7249942013978905,0.8369450377545088,-0.00033948040320523436,0.0,0
1440.0,37,3.270085532395668,1.795258068054652,0.8526384294665387,-0.0003674145677073768,0.0,0
1440.0,38,3.369001502247352,1.8689565352432629,0.8671672236308753,-0.00039420321813630457,0.0,0
1440.0,39,3.477418304798532,1.946191724408819,0.8805473352152741,-0.00041970411296551673,0.0,0
1440.0,40,3.595500064218718,2.0270542507138805,0.892808091901344,-0.0004438078647157857,0.0,0
