m,q,n,rho0,n_saddles,status,A,a_SN_on,a_SN_off,Y_SN_on,Y_SN_off,rho_SN_on,rho_SN_off,SAM_SN_on,SAM_SN_off,E_met_on,E_self_crit,E_met_off,E_self_off,bistable_width
0.680208,3,3,0.028,2,two_positive_saddles,0.3045283332838416,3.66978999884341,5.415675376285339,1.191615387185713,0.4764320201927703,0.62853324818412,0.09759028536158877,50.79418117084658,62.87393754238064,0.22262427166062157,0.7773757283393786,0.06391805497850428,0.9360819450214982,1.7458853774419292
0.680208,3,3,0.029,2,two_positive_saddles,0.30814406987778364,3.608026933100194,5.234074951851876,1.187803298502466,0.4829484149948604,0.6262861319959111,0.10123870821597339,50.84749877877509,62.792353457959365,0.22280302703141944,0.7771969729686969,0.06611873931853751,0.933881260681465,1.626048018751682
0.680208,3,3,0.030000000000000002,2,two_positive_saddles,0.31167919296414426,3.5489613761418703,5.064646319362406,1.1840162370835159,0.48937235011286767,0.6240411815709663,0.10490310304013616,50.900733448715975,62.710420992078106,0.22297343405339531,0.7770265659466051,0.06831457951386914,0.9316854204861285,1.5156849432205353
0.680208,3,3,0.031000000000000003,2,two_positive_saddles,0.3151381583667203,3.4923876541227816,4.906212504743724,1.1802509603060405,0.4957104943652149,0.6217966937824944,0.10858376116298189,50.9539261696486,62.62813265258223,0.22313569321424334,0.7768643067857568,0.07050735978034378,0.929492640219656,1.4138248506209425
0.680208,3,3,0.032,2,two_positive_saddles,0.3185250423784579,3.438121690741453,4.757743674128111,1.1765031572024724,0.5019701232109692,0.6195502811451745,0.11228165425968815,51.00713401005849,62.5454656174844,0.22328873766695562,0.776711262332573,0.07269577294573704,0.927304227054263,1.319621983386658
0.680208,3,3,0.033,2,two_positive_saddles,0.3218435844081221,3.3859980848570608,4.618335136253957,1.1727660606163115,0.508157285600095,0.6172980160322877,0.11599734265249091,51.06044937220741,62.46240806264479,0.2234289439213979,0.776571056078602,0.07488058288250742,0.925119417117496,1.2323370513968959
0.680208,3,3,0.034,2,two_positive_saddles,0.3250972244359186,3.335867793754671,4.487188360462476,1.169041856438713,0.5142774210022386,0.6150413230468174,0.11973128394659249,51.1138383705886,62.37894823055288,0.22356134494101296,0.776438655058987,0.077063050683023,0.9229369493169771,1.1513205667078048
0.680208,3,3,0.034999999999999996,2,two_positive_saddles,0.3282891350178782,3.287596088947683,4.363596275519457,1.165327888185065,0.5203370651261546,0.612778698670257,0.12348485938285399,51.167336907411475,62.29505489602276,0.2236860284830173,0.7763139715172281,0.07924088183240972,0.9207591181675921,1.076000186571774
0.680208,3,3,0.036,2,two_positive_saddles,0.33142224906004814,3.241060787026154,4.24693047302696,1.1616215947048376,0.5263404583004027,0.6105086645373861,0.12725826746214997,51.2209802167893,62.21072371719494,0.2238030594511719,0.7761969405488277,0.08141664488398105,0.9185833551160179,1.0058696860008056
0.680208,3,3,0.037,2,two_positive_saddles,0.3344992840227429,3.1961507360548813,4.136630286695058,1.157915387358157,0.5322927568551082,0.6082266064891003,0.13105247317326718,51.27487703434758,62.125931393666846,0.22390760537256657,0.7760923946274336,0.08359005006766972,0.916409949932333,0.9404795506401769
0.680208,3,3,0.038,2,two_positive_saddles,0.33752276309711227,3.152764535131025,4.032194393221095,1.1542102976033377,0.5381992628021031,0.605933162853129,0.13486874007196567,51.32901132023131,62.04065021004232,0.2240030676309217,0.7759969323690782,0.08576002118100062,0.9142399788189991,0.8794298580900701
0.680208,3,3,0.039,2,two_positive_saddles,0.3404950338019106,3.1108095377627136,3.933172741685026,1.1505053887136572,0.5440635055940393,0.6036277590487419,0.13870736457684998,51.38339668129604,61.954872513002435,0.22409083498920107,0.7759091650107177,0.0879289881664597,0.9120710118335353,0.8223632039223125
