rho_program,s,eta,SAM,met,alpha_real,alpha_imag,tlogeta,resid
0.0,74.8441505423296,2.441184775621513,32605.870603468047,25.0215665436477,-7.817990780777642e-06,0.0,2.163470072728255e-05,3.8822947824889056e-10
0.0,75.34415054822581,2.4412108082159896,32843.59246224102,25.0216431843308,-7.707475342642107e-06,0.0,2.132772219883186e-05,3.7523005484981455e-10
0.0,75.84415055395205,2.4412364743059705,33081.319267854386,25.02171902059869,-7.599287506337319e-06,0.0,2.10272334361041e-05,3.627492934689089e-10
0.0,76.3441505595144,2.4412617815797204,33319.05092238763,25.021794063472424,-7.493362693876944e-06,0.0,2.0733052746690685e-05,3.5077258390847884e-10
0.0,76.84415056491868,2.4412867375119203,33556.787330494335,25.021868323831782,-7.3896381934558785e-06,0.0,2.044500476134732e-05,3.3926340067428685e-10
0.0,77.34415057017044,2.441311349371025,33794.528399317474,25.02194181241444,-7.28805341398616e-06,0.0,2.0162920157322493e-05,3.2819982846979086e-10
0.0,77.84415057527504,2.4413356242263293,34032.27403840866,25.022014539815324,-7.188549530619433e-06,0.0,1.988663541544496e-05,3.175745621961431e-10
0.0,78.34415058023755,2.441359568954755,34270.02415965053,25.022086516486304,-7.091070919654354e-06,0.0,1.961599259518922e-05,3.0735472890852997e-10
0.0,78.84415058506292,2.4413831902473304,34507.77867718168,25.022157752735936,-6.99556260989888e-06,0.0,1.935083907732644e-05,2.9753667605752783e-10
0.0,79.34415058975583,2.4414064946154515,34745.537507324974,25.02222825872975,-6.901971226378908e-06,0.0,1.909102738962238e-05,2.8808387814889926e-10
0.0,79.8441505943208,2.441429488396856,34983.300568518454,25.022298044490224,-6.810246323909071e-06,0.0,1.8836414963694856e-05,2.789926826332206e-10
0.0,80.34415059876213,2.4414521777613785,35221.06778124844,25.022367119897503,-6.720338852637043e-06,0.0,1.8586863965375707e-05,2.702411742139493e-10
0.0,80.84415060308397,2.4414745687164765,35458.83906798592,25.02243549468973,-6.632200411598944e-06,0.0,1.8342241091979112e-05,2.618293528910855e-10
0.0,81.34415060729035,2.441496667112541,35696.6143531245,25.022503178464003,-6.545785833098118e-06,0.0,1.810241741087958e-05,2.5371704062096803e-10
0.0,81.84415061138506,2.441518478647988,35934.39356292131,25.02257018067707,-6.46104931837156e-06,0.0,1.7867268166332012e-05,2.4591154250244435e-10
0.0,82.34415061537179,2.441540008874168,36172.17662543967,25.022636510646368,-6.377948527170631e-06,0.0,1.7636672641803444e-05,2.383909432389721e-10
0.0,82.84415061925404,2.441561263200082,36409.96347049424,25.02270217755101,-6.296441226774133e-06,0.0,1.7410513987000745e-05,2.3114063263285623e-10
0.0,83.34415062303525,2.441582246896911,36647.75402959759,25.0227671904331,-6.216487180530827e-06,0.0,1.718867907687083e-05,2.2416426323352075e-10
0.0,83.84415062671866,2.4416029651023825,36885.548235909366,25.022831558198806,-6.138047063184312e-06,0.0,1.6971058372605395e-05,2.174362671949992e-10
0.0,84.34415063030741,2.441623422824964,37123.346024186765,25.02289528961976,-6.0610823564346095e-06,0.0,1.6757545777749985e-05,2.1094203431959663e-10
0.0,84.84415063380452,2.441643624947905,37361.14733073719,25.022958393334378,-5.985557239086985e-06,0.0,1.654803851763889e-05,2.0468886970616079e-10
0.0,85.34415063721288,2.441663576233128,37598.9520933723,25.023020877849355,-5.911435146423487e-06,0.0,1.634243701238233e-05,1.9865120550872528e-10
0.0,85.84415064053529,2.441683281324972,37836.76025136355,25.02308275154113,-5.838682324451108e-06,0.0,1.6140644756963817e-05,1.9282904172729023e-10
0.0,86.34415064377446,2.441702744753796,38074.57174540011,25.02314402265732,-5.767264548888837e-06,0.0,1.594256820466623e-05,1.8720776816416063e-10
0.0,86.84415064693296,2.441721970939464,38312.38651754695,25.02320469931837,-5.697149704829808e-06,0.0,1.5748116673592427e-05,1.8179103736876035e-10
0.0,87.34415065001328,2.4417409641946897,38550.20451120559,25.02326478951916,-5.6283063246729385e-06,0.0,1.5557202224095698e-05,1.7654962894569928e-10
0.0,87.84415065301782,2.441759728728257,38788.02567107569,25.023324301130472,-5.560703719333082e-06,0.0,1.536973956596356e-05,1.7149815309267252e-10
0.0,88.34415065594891,2.4417782686481453,39025.84994311752,25.02338324190079,-5.494312121001104e-06,0.0,1.5185645971601692e-05,1.6661469451313758e-10
0.0,88.84415065880877,2.441796587964519,39263.67727451685,25.02344161945785,-5.429102898071203e-06,0.0,1.5004841171891569e-05,1.6189925320709455e-10
0.0,89.34415066159956,2.441814690592625,39501.50761364973,25.02349944131032,-5.365048205983967e-06,0.0,1.4827247274481695e-05,1.5733721897684838e-10
0.0,89.84415066432332,2.4418325803555887,39739.34091004963,25.02355671484949,-5.302120600958787e-06,0.0,1.4652788683625752e-05,1.5293589692124658e-10
0.0,90.34415066698207,2.4418502609871053,39977.177114374535,25.02361344735095,-5.240294459367017e-06,0.0,1.4481392012699836e-05,1.4868432939201799e-10
0.0,90.84415066957772,2.441867736134044,40215.01617837634,25.02366964597628,-5.179543786371381e-06,0.0,1.431298601447938e-05,1.4457155874089128e-10
0.0,91.34415067211216,2.4418850093589426,40452.85805487017,25.023725317774662,-5.119843571470544e-06,0.0,1.4147501490322564e-05,1.405902798690192e-10
0.0,91.84415067458714,2.4419020841424524,40690.70269770558,25.02378046968464,-5.061169806577271e-06,0.0,1.3984871247094455e-05,1.3674049277640148e-10
